# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
A5	AGF	DCM		0	AT5
A5	AGF	ORY		0	AT5
A5	AJA	BVE		0	AT5
A5	AJA	DCM		0	AT5
A5	AJA	PIS		0	AT5
A5	AMS	CFE		0	ER4
A5	AMS	SXB		0	ER4 CR7 E70
A5	AUR	ORY		0	AT5
A5	BES	LYS		0	CR7 CRK ER4
A5	BES	NCE		0	CR7
A5	BIA	LIL		0	E70
A5	BIQ	GVA		0	CR7
A5	BIQ	LIL		0	ER4
A5	BIQ	LYS		0	CR7 ER4
A5	BIQ	NCE		0	CR7
A5	BLQ	LYS		0	ER4 AT5
A5	BOD	FCO		0	E70 E90 CR7
A5	BOD	LIL		0	E70 CR7 E90
A5	BOD	LYS		0	E90 E70
A5	BOD	NCE		0	CR7
A5	BOD	NTE		0	ER4
A5	BOD	SXB		0	E70 ER4
A5	BRU	LYS		0	ER4
A5	BRU	NTE		0	ER4
A5	BVE	AJA		0	AT5
A5	BVE	ORY		0	AT5
A5	CFE	AMS		0	ER4
A5	CFE	LYS		0	ER4
A5	CFE	NCE		0	ER4
A5	CFR	LYS		0	CR7
A5	CFR	NCE		0	CR7
A5	CFR	ORY		0	BEH
A5	CLY	NTE		0	E70
A5	DCM	AGF		0	AT5
A5	DCM	AJA		0	AT5
A5	DCM	ORY		0	AT5
A5	DUS	NTE		0	ER4
A5	ETZ	LYS		0	AT7 ER4 CRJ
A5	ETZ	NCE		0	ER4 CRJ CR7
A5	FCO	BOD		0	E70 E90 CR7
A5	FCO	LYS		0	CRK
A5	FCO	SXB		0	ER4 CR7
A5	FLR	LYS		0	AT5
A5	FSC	LIL		0	CRK
A5	FSC	NTE		0	CRK
A5	GOT	LYS		0	ER4
A5	GVA	BIQ		0	CR7
A5	LAI	ORY		0	AT5
A5	LDE	ORY		0	CR7
A5	LIL	BIA		0	E70
A5	LIL	BIQ		0	ER4
A5	LIL	BOD		0	E70 CR7 E90
A5	LIL	FSC		0	CRK
A5	LIL	LYS		0	ER4 CRJ
A5	LIL	MPL		0	E70
A5	LIL	NTE		0	ER4
A5	LIL	SXB		0	CRJ ER4
A5	LIL	TLS		0	E70
A5	LRH	ORY		0	BEH
A5	LRH	PIS		0	AT5
A5	LRT	ORY		0	CR7
A5	LYS	BES		0	CR7 CRK ER4
A5	LYS	BIQ		0	CR7 ER4
A5	LYS	BLQ		0	ER4 AT5
A5	LYS	BOD		0	E90 E70
A5	LYS	BRU		0	ER4
A5	LYS	CFE		0	ER4
A5	LYS	CFR		0	CR7
A5	LYS	ETZ		0	ER4 AT7 CRJ
A5	LYS	FCO		0	CRK
A5	LYS	FLR		0	AT5
A5	LYS	GOT		0	ER4
A5	LYS	LIL		0	CRJ ER4
A5	LYS	MLH		0	AT5
A5	LYS	MPL		0	AT5
A5	LYS	MRS		0	AT5 CRJ
A5	LYS	MXP		0	CRJ ER4
A5	LYS	NTE		0	CRK E70 ER4
A5	LYS	PIS		0	AT5
A5	LYS	PRG		0	E90 CRK
A5	LYS	PUF		0	AT7 ER4 CRJ CR7
A5	LYS	RNS		0	CRK CR7
A5	LYS	SXB		0	CR7 CRK
A5	LYS	VCE		0	ER4 CRK
A5	MLH	LYS		0	AT5
A5	MPL	LIL		0	E70
A5	MPL	LYS		0	AT5
A5	MPL	NTE		0	E70 CRK ER4
A5	MPL	SXB		0	E70
A5	MRS	LYS		0	AT5 CRJ
A5	MRS	SXB		0	CR7 ER4 E70
A5	MRS	TLS		0	AT5
A5	MXP	LYS		0	ER4 CRJ
A5	MXP	NTE		0	ER4
A5	NCE	BES		0	CR7
A5	NCE	BIQ		0	CR7
A5	NCE	BOD		0	CR7
A5	NCE	CFE		0	ER4
A5	NCE	CFR		0	CR7
A5	NCE	ETZ		0	ER4 CRJ CR7
A5	NCE	RNS		0	CRK CR7
A5	NCE	TLS		0	AT7
A5	NTE	BOD		0	ER4
A5	NTE	BRU		0	ER4
A5	NTE	CLY		0	E70
A5	NTE	DUS		0	ER4
A5	NTE	FSC		0	CRK
A5	NTE	LIL		0	ER4
A5	NTE	LYS		0	CRK E70 ER4
A5	NTE	MPL		0	E70 CRK ER4
A5	NTE	MXP		0	ER4
A5	NTE	SXB		0	ER4
A5	NTE	TLS		0	CR7
A5	ORY	AGF		0	AT5
A5	ORY	AUR		0	AT5
A5	ORY	BVE		0	AT5
A5	ORY	CFR		0	BEH
A5	ORY	DCM		0	AT5
A5	ORY	LAI		0	AT5
A5	ORY	LDE		0	CR7
A5	ORY	LRH		0	BEH
A5	ORY	LRT		0	CR7
A5	ORY	PGF		0	CRK CR7
A5	ORY	RDZ		0	AT7
A5	ORY	UIP		0	CR7
A5	PGF	ORY		0	CRK CR7
A5	PIS	AJA		0	AT5
A5	PIS	LRH		0	AT5
A5	PIS	LYS		0	AT5
A5	PRG	LYS		0	E90 CRK
A5	PUF	LYS		0	CRK AT7 ER4 CRJ CR7
A5	RDZ	ORY		0	AT7
A5	RNS	LYS		0	CRK CR7
A5	RNS	NCE		0	CRK CR7
A5	RNS	TLS		0	CRJ CR7
A5	SXB	AMS		0	ER4 CR7 E70
A5	SXB	BOD		0	E70 ER4
A5	SXB	FCO		0	ER4 CR7
A5	SXB	LIL		0	ER4 CRJ
A5	SXB	LYS		0	CR7 CRK
A5	SXB	MPL		0	E70
A5	SXB	MRS		0	CR7 ER4 E70
A5	SXB	NTE		0	ER4
A5	TLS	LIL		0	E70
A5	TLS	MRS		0	AT5
A5	TLS	NCE		0	AT7
A5	TLS	NTE		0	CR7
A5	TLS	RNS		0	CRJ CR7
A5	UIP	ORY		0	CR7
A5	VCE	LYS		0	ER4 CRK
A8	EBB	KSE		0	CNA
A8	EBB	PAF		0	CNA
A8	KSE	EBB		0	CNA
A8	PAF	EBB		0	CNA
A9	AMS	TBS		0	735
A9	BUS	DME		0	CRJ
A9	BUS	TBS		0	CRJ
A9	CDG	TBS		0	735
A9	DME	BUS		0	CRJ
A9	KUT	TBS		0	CRJ
A9	RIX	TBS		0	733
A9	RIX	TBS	*	0	733
A9	TBS	AMS		0	735
A9	TBS	BUS		0	CRJ
A9	TBS	CDG		0	735
A9	TBS	RIX		0	733
A9	TBS	RIX	*	0	733
A9	TBS	TLV		0	737
A9	TBS	VIE		0	735
A9	TBS	VKO		0	737
A9	TLV	TBS		0	737
A9	VIE	TBS		0	735
A9	VKO	KUT		0	CRJ
A9	VKO	TBS		0	737
AA	ABE	CLT	*	0	CR9 CR7 CRJ
AA	ABE	PHL		0	DH3
AA	ABE	PHL	*	0	CRJ DH3
AA	ABI	DFW	*	0	ERD ER4 CRJ
AA	ABQ	DFW		0	M83 M80
AA	ABQ	LAX	*	0	CR7 CRJ
AA	ABQ	ORD	*	0	E75
AA	ABQ	PHX	*	0	CRJ CR9
AA	ABZ	LHR	*	0	321 320 319
AA	ACC	LHR	*	0	744
AA	ACT	DFW	*	0	ER4 ERD
AA	ADL	BNE	*	0	737
AA	ADL	SYD	*	0	737
AA	AEX	DFW	*	0	ER4 CRJ ERD
AA	AGP	LHR	*	0	320
AA	AGS	CLT		0	DH8 CRJ
AA	AGS	CLT	*	0	CRJ
AA	AGS	DCA	*	0	CRJ
AA	AGU	DFW	*	0	ER4
AA	AKL	BNE	*	0	737
AA	AKL	PPT	*	0	340
AA	AKL	SYD	*	0	737
AA	ALB	CLT		0	319
AA	ALB	CLT	*	0	CR9
AA	ALB	DCA	*	0	E75 CRJ E70
AA	ALB	PHL		0	DH3
AA	ALB	PHL	*	0	CRJ E75 E70
AA	ALO	ORD	*	0	ERD
AA	AMA	DFW	*	0	ER4 CRJ ERD
AA	AMM	JFK	*	0	340 330
AA	AMM	ORD	*	0	340
AA	AMM	YUL	*	0	330
AA	AMS	LHR	*	0	320 767 321 319
AA	AMS	PHL		0	757
AA	ANC	LAX	*	0	737
AA	ANC	PHX		0	319 320
AA	ANU	CLT		0	319
AA	ANU	JFK		0	738
AA	ANU	MIA		0	738
AA	AQP	LIM	*	0	319
AA	ARN	LHR	*	0	320 321 319
AA	ART	ORD	*	0	ERD
AA	ART	PHL	*	0	CRJ
AA	ASP	SYD	*	0	737
AA	ASU	MIA		0	757
AA	ATH	LHR	*	0	320 767
AA	ATH	PHL		0	332
AA	ATL	CLT	*	0	319 320 CR9 321
AA	ATL	DFW		0	M80 319 M83
AA	ATL	LHR	*	0	777
AA	ATL	MIA		0	738
AA	ATL	MIA	*	0	ERD ER4
AA	ATL	ORD	*	0	CR7 E75
AA	ATL	PHL	*	0	E75 E90 319 CRJ E70
AA	ATL	PHX	*	0	320 321
AA	AUA	CLT		0	757 319 320
AA	AUA	MIA		0	738
AA	AUA	PHL		0	320
AA	AUH	CMB	*	0	320
AA	AUH	DUS	*	0	330
AA	AUH	IAD	*	0	340
AA	AUH	ISB	*	0	320 332
AA	AUH	JFK	*	0	777
AA	AUH	LHE	*	0	332 320 77W
AA	AUH	LHR	*	0	777
AA	AUH	MCT	*	0	777
AA	AUH	ORD	*	0	777
AA	AUS	CLT	*	0	CR9
AA	AUS	DFW		0	M80 738 M83
AA	AUS	JFK		0	738
AA	AUS	LAX		0	738 M83
AA	AUS	LHR		0	787
AA	AUS	MSY		0	
AA	AUS	ORD		0	M83 M80
AA	AUS	PHL		0	319 E90
AA	AUS	PHX		0	319
AA	AUS	PHX	*	0	CR9
AA	AVL	CLT		0	DH8 DH3
AA	AVL	CLT	*	0	CR9 DH8 CR7 CRJ
AA	AVP	CLT		0	CRJ
AA	AVP	CLT	*	0	CR9 CRJ
AA	AVP	PHL		0	DH3
AA	AVP	PHL	*	0	CRJ DH3
AA	AZO	ORD	*	0	ER4 ERD
AA	BAH	DOH	*	0	777
AA	BAH	LHR	*	0	777
AA	BCN	JFK		0	763
AA	BCN	LHR	*	0	320 319 321 767
AA	BCN	MIA		0	763
AA	BCN	PHL		0	332
AA	BDA	JFK		0	738
AA	BDA	MIA		0	738
AA	BDA	PHL		0	319
AA	BDL	CLT		0	320 321 319
AA	BDL	CLT	*	0	CR9 E75
AA	BDL	DCA	*	0	E75 CRJ E70
AA	BDL	DFW		0	738
AA	BDL	LAX		0	738
AA	BDL	MIA		0	738
AA	BDL	ORD	*	0	E75 ER4
AA	BDL	PHL		0	319 DH3 E90
AA	BDL	PHL	*	0	E75 CRJ
AA	BDL	PIT	*	0	ER4
AA	BFL	PHX	*	0	CRJ CR9
AA	BGI	MIA		0	757
AA	BGM	PHL		0	DH3
AA	BGO	LHR	*	0	319
AA	BGR	DCA	*	0	CRJ E70
AA	BGR	PHL	*	0	E75 CRJ
AA	BHD	LHR	*	0	319
AA	BHM	CLT		0	CRJ CR7
AA	BHM	CLT	*	0	CR9 CRJ
AA	BHM	DCA		0	CRJ
AA	BHM	DCA	*	0	CRJ
AA	BHM	DFW		0	M80 M83
AA	BHM	DFW	*	0	ER4
AA	BHM	MIA	*	0	ER4
AA	BHM	PHL		0	CRJ
AA	BJL	DKR	*	0	L4T
AA	BJX	DFW		0	319
AA	BKK	KUL		0	737
AA	BKK	NRT		0	763
AA	BKK	NRT	*	0	767
AA	BLQ	LHR	*	0	319 320
AA	BLR	LHR	*	0	777
AA	BMI	DFW	*	0	ER4
AA	BMI	ORD	*	0	ER4 ERD
AA	BNA	CLT		0	319 CR7
AA	BNA	CLT	*	0	CR7 CR9 E75 CRJ
AA	BNA	DCA		0	CRJ
AA	BNA	DCA	*	0	E70 ERD CRJ
AA	BNA	DFW		0	M80 738 M83
AA	BNA	JFK	*	0	ER4
AA	BNA	LAX		0	738
AA	BNA	LGA	*	0	CR7
AA	BNA	MIA		0	738
AA	BNA	MIA	*	0	ER4
AA	BNA	ORD	*	0	ERD ER4 CR7 E75
AA	BNA	PHL		0	CRJ
AA	BNA	PHL	*	0	E75 CRJ
AA	BNE	ADL	*	0	737
AA	BNE	AKL	*	0	737
AA	BNE	CBR	*	0	737
AA	BNE	CNS	*	0	737
AA	BNE	DRW	*	0	763
AA	BNE	LAX	*	0	744
AA	BNE	MEL	*	0	737
AA	BNE	PER	*	0	330
AA	BNE	SYD	*	0	744 737
AA	BNE	TSV	*	0	737
AA	BOG	DFW		0	319
AA	BOG	MIA		0	757 763
AA	BOG	MIA	*	0	763
AA	BOI	PHX		0	319
AA	BOM	LHR	*	0	777
AA	BOS	BUF	*	0	CRJ
AA	BOS	CLT		0	319 321 320 E90
AA	BOS	CLT	*	0	CRJ
AA	BOS	CUN		0	319
AA	BOS	DCA		0	319 E90
AA	BOS	DFW		0	738 757
AA	BOS	JFK		0	738
AA	BOS	LAX		0	738 757
AA	BOS	LGA		0	E90 319
AA	BOS	LHR	*	0	777 744
AA	BOS	MAD		0	330
AA	BOS	MDT		0	DH3
AA	BOS	MIA		0	757 738
AA	BOS	NRT		0	787
AA	BOS	ORD		0	738
AA	BOS	PDX	*	0	737
AA	BOS	PHL		0	E90 319 321 320
AA	BOS	PHL	*	0	E75 CRJ E70
AA	BOS	PHX		0	320 319 321
AA	BOS	PIT	*	0	E70 CRJ
AA	BOS	RIC	*	0	CRJ
AA	BOS	ROC	*	0	CRJ
AA	BOS	SAN	*	0	737
AA	BOS	SEA	*	0	737
AA	BOS	SYR		0	DH3
AA	BPT	DFW	*	0	CRJ ERD ER4
AA	BRO	DFW	*	0	CRJ ER4
AA	BRU	LHR	*	0	319 320 321
AA	BRU	PHL		0	767
AA	BSB	MIA		0	757 763
AA	BSL	LHR	*	0	319 320
AA	BTR	CLT		0	CRJ
AA	BTR	DFW	*	0	CRJ ERD ER4
AA	BTV	DCA		0	CRJ
AA	BTV	DCA	*	0	E70 CRJ E75
AA	BTV	PHL		0	E90
AA	BTV	PHL	*	0	E75 CRJ E70
AA	BUD	LHR	*	0	320
AA	BUF	BOS	*	0	CRJ
AA	BUF	CLT		0	320 319 737
AA	BUF	CLT	*	0	CRJ CR9
AA	BUF	DCA	*	0	E70 CRJ E75
AA	BUF	ORD	*	0	CR7 ER4 E75
AA	BUF	PHL		0	DH3
AA	BUF	PHL	*	0	CRJ E75 E70 DH3
AA	BUR	PDX	*	0	CR7
AA	BUR	PHX	*	0	CR9 CRJ
AA	BUR	SEA	*	0	737
AA	BWI	CLT		0	E90 321 757 319 737 320
AA	BWI	CLT	*	0	CR9 E75
AA	BWI	DFW		0	M83 M80
AA	BWI	JFK	*	0	ER4
AA	BWI	LHR	*	0	767
AA	BWI	MIA		0	738
AA	BWI	ORD	*	0	E75 ER4 CR7
AA	BWI	PHL		0	319 DH3 E90
AA	BWI	PHL	*	0	CRJ DH3 E75
AA	BWI	PHX		0	319 320
AA	BZE	CLT		0	319
AA	BZE	DFW		0	738
AA	BZE	MIA		0	738
AA	CAE	CLT		0	DH8
AA	CAE	CLT	*	0	CRJ DH8
AA	CAE	DCA		0	CRJ
AA	CAE	DCA	*	0	CRJ
AA	CAE	DFW	*	0	ER4
AA	CAE	PHL	*	0	CRJ
AA	CAK	CLT		0	CR7 CRJ
AA	CAK	CLT	*	0	CRJ
AA	CAK	DCA	*	0	CRJ
AA	CAK	PHL		0	CRJ
AA	CAK	PHL	*	0	CRJ
AA	CBR	BNE	*	0	737
AA	CBR	MEL	*	0	737
AA	CBR	SYD	*	0	737
AA	CCS	DFW		0	738
AA	CCS	JFK		0	757 738
AA	CCS	MIA		0	757 763 738
AA	CCS	SJU		0	738
AA	CDG	CLT		0	333
AA	CDG	DFW		0	763 777
AA	CDG	JFK		0	763 757
AA	CDG	KUL		0	380
AA	CDG	LHR	*	0	319 320 321
AA	CDG	MIA		0	763
AA	CDG	ORD		0	763
AA	CDG	PHL		0	332
AA	CHA	CLT		0	CRJ DH8
AA	CHA	CLT	*	0	CRJ
AA	CHA	DCA	*	0	CRJ
AA	CHA	DFW	*	0	ER4 ERD
AA	CHA	ORD	*	0	ER4 ERD
AA	CHC	SYD	*	0	737
AA	CHO	CLT		0	DH8 CRJ DH3
AA	CHO	CLT	*	0	CRJ DH8
AA	CHO	LGA	*	0	ERD
AA	CHO	ORD	*	0	CRJ
AA	CHO	PHL		0	DH3
AA	CHS	CLT		0	319 CR7 DH8
AA	CHS	CLT	*	0	CR9 CR7 CRJ E70
AA	CHS	DCA	*	0	E70 CRJ E75
AA	CHS	DFW	*	0	ER4 ERD
AA	CHS	MIA	*	0	ER4
AA	CHS	PHL		0	CRJ
AA	CHS	PHL	*	0	E75 CRJ
AA	CID	DFW	*	0	ER4 CRJ
AA	CID	ORD	*	0	ER4
AA	CLE	CLT		0	319
AA	CLE	CLT	*	0	CR9 CR7 E75 E70
AA	CLE	DFW		0	319
AA	CLE	JFK	*	0	ER4
AA	CLE	MIA	*	0	ER4
AA	CLE	ORD	*	0	CR7 ER4 ERD
AA	CLE	PHL	*	0	E75 CRJ E70 CR9
AA	CLL	DFW	*	0	ER4 ERD CRJ
AA	CLO	MIA		0	738
AA	CLT	ABE	*	0	CR7 CRJ CR9
AA	CLT	AGS		0	DH8
AA	CLT	AGS	*	0	CRJ DH8
AA	CLT	ALB		0	319
AA	CLT	ALB	*	0	CR9
AA	CLT	ANU		0	319
AA	CLT	ATL	*	0	320 CR9 321 319
AA	CLT	AUA		0	757 319 320
AA	CLT	AUS		0	CR9
AA	CLT	AUS	*	0	CR9
AA	CLT	AVL		0	DH8 DH3
AA	CLT	AVL	*	0	DH8 CR9 CR7 CRJ
AA	CLT	AVP	*	0	CRJ CR9
AA	CLT	BDL		0	319 321 320
AA	CLT	BDL	*	0	CR9 E75
AA	CLT	BHM		0	CRJ
AA	CLT	BHM	*	0	CRJ CR9 CR7
AA	CLT	BNA		0	319 CR7
AA	CLT	BNA	*	0	CR7 CR9 E75 CRJ
AA	CLT	BOS		0	321 319 320
AA	CLT	BOS	*	0	CRJ
AA	CLT	BTR		0	CRJ
AA	CLT	BTR	*	0	CRJ
AA	CLT	BUF		0	319 320 737
AA	CLT	BUF	*	0	CR9 E70 CRJ
AA	CLT	BWI		0	319 737 321 757 320 E90
AA	CLT	BWI	*	0	CR9 E75
AA	CLT	BZE		0	319
AA	CLT	CAE		0	DH8
AA	CLT	CAE	*	0	CRJ DH8
AA	CLT	CAK		0	CRJ CR7
AA	CLT	CAK	*	0	CRJ CR7
AA	CLT	CDG		0	333
AA	CLT	CHA		0	DH8 CRJ
AA	CLT	CHA	*	0	CRJ
AA	CLT	CHO		0	DH3 DH8
AA	CLT	CHO	*	0	CRJ DH8
AA	CLT	CHS		0	DH8 319 CR7
AA	CLT	CHS	*	0	CR9 CR7 CRJ E70
AA	CLT	CLE		0	319
AA	CLT	CLE	*	0	CR7 CR9 E75 E70
AA	CLT	CMH	*	0	CR9 E75 CR7 CRJ E70
AA	CLT	CRW		0	DH3 DH8
AA	CLT	CRW	*	0	CRJ
AA	CLT	CUN		0	321 320 737
AA	CLT	CVG		0	CRJ CR9
AA	CLT	CVG	*	0	CRJ CR9 CR7 E75
AA	CLT	CZM		0	319
AA	CLT	DAB		0	CR7
AA	CLT	DAB	*	0	CR9 CRJ CR7
AA	CLT	DAY		0	CRJ
AA	CLT	DAY	*	0	CRJ CR7
AA	CLT	DCA		0	319 320 CRJ E90
AA	CLT	DCA	*	0	CRJ E75 CR7 E70
AA	CLT	DEN		0	321 320
AA	CLT	DFW		0	M80 321 319 M83 320 737 757
AA	CLT	DSM	*	0	CR9
AA	CLT	DTW		0	319 321 320
AA	CLT	DTW	*	0	CR9 CR7 E75
AA	CLT	DUB		0	757
AA	CLT	EWN		0	DH8 CRJ DH3
AA	CLT	EWN	*	0	DH3 CRJ CR7 DH8
AA	CLT	EWR		0	321 320 737 319
AA	CLT	FAY		0	DH8
AA	CLT	FAY	*	0	CR7 CRJ DH8
AA	CLT	FCO		0	333
AA	CLT	FLL		0	320 737 321 319
AA	CLT	FLO		0	DH3 DH8
AA	CLT	FLO	*	0	CRJ
AA	CLT	FPO	*	0	CR7
AA	CLT	FRA		0	333 332
AA	CLT	GCM		0	320 321 319
AA	CLT	GNV	*	0	CRJ
AA	CLT	GPT	*	0	CR7 CRJ
AA	CLT	GRU		0	332
AA	CLT	GSO		0	DH8 CR9
AA	CLT	GSO	*	0	CR9 E75 CRJ DH8
AA	CLT	GSP		0	DH3 DH8
AA	CLT	GSP	*	0	CRJ CR7 DH8
AA	CLT	HHH		0	DH3
AA	CLT	HPN	*	0	CRJ
AA	CLT	HSV		0	CR7
AA	CLT	HSV	*	0	CRJ CR7
AA	CLT	HTS		0	DH8 DH3
AA	CLT	IAD		0	CR7
AA	CLT	IAD	*	0	CR7 CR9
AA	CLT	IAH		0	737 319 321 320
AA	CLT	ILM		0	319
AA	CLT	ILM	*	0	DH8 CR9 E75 CR7 CRJ
AA	CLT	IND		0	319
AA	CLT	IND	*	0	E75 CR9 CRJ
AA	CLT	JAN	*	0	CRJ CR7
AA	CLT	JAX		0	319 737
AA	CLT	JAX	*	0	E75 CR9
AA	CLT	JFK		0	321 319
AA	CLT	LAS		0	321
AA	CLT	LAX		0	321
AA	CLT	LEX		0	CR7
AA	CLT	LEX	*	0	CR7 CRJ
AA	CLT	LGA		0	321 320 319
AA	CLT	LGA	*	0	CR9 E75
AA	CLT	LHR		0	333
AA	CLT	LIR		0	320
AA	CLT	LIT	*	0	CR9 CRJ
AA	CLT	LYH		0	DH8
AA	CLT	LYH	*	0	CRJ CR7 DH8
AA	CLT	MBJ		0	319 321 320
AA	CLT	MCI		0	319
AA	CLT	MCI	*	0	E75 CR9
AA	CLT	MCO		0	321 767 757 319
AA	CLT	MDT		0	CR7 319
AA	CLT	MDT	*	0	CR9 CRJ CR7
AA	CLT	MEM		0	319
AA	CLT	MEM	*	0	CR7 CR9 CRJ
AA	CLT	MEX		0	319
AA	CLT	MGM	*	0	CRJ
AA	CLT	MHT	*	0	CR9
AA	CLT	MIA		0	320 321 319 737
AA	CLT	MIA	*	0	ER4
AA	CLT	MKE	*	0	CR7 CRJ CR9
AA	CLT	MLB		0	CRJ
AA	CLT	MLB	*	0	CRJ
AA	CLT	MOB		0	CRJ
AA	CLT	MOB	*	0	CRJ
AA	CLT	MSP		0	319 321 320
AA	CLT	MSP	*	0	E75 E70
AA	CLT	MSY	*	0	319 320 E75 CR9
AA	CLT	MYR		0	DH8
AA	CLT	MYR	*	0	CRJ CR9 CR7 E75 DH8
AA	CLT	NAS		0	319 737
AA	CLT	OAJ		0	DH8 CR7 CRJ
AA	CLT	OAJ	*	0	CRJ DH8 CR7
AA	CLT	OMA	*	0	CR9
AA	CLT	ORD		0	321 320 CR9 E90
AA	CLT	ORD	*	0	ER4 CR9
AA	CLT	ORF		0	319
AA	CLT	ORF	*	0	CR9 CRJ CR7
AA	CLT	PBI		0	320 319 737
AA	CLT	PBI	*	0	E75
AA	CLT	PDX		0	320
AA	CLT	PGV		0	DH8
AA	CLT	PGV	*	0	DH8 CRJ
AA	CLT	PHF		0	CR7
AA	CLT	PHF	*	0	CRJ CR7
AA	CLT	PHL		0	767 E90 319 320 332 757 321 737
AA	CLT	PHL	*	0	CR9 CRJ
AA	CLT	PHX		0	757 321
AA	CLT	PHX		1	320
AA	CLT	PIT		0	319 737 320 321
AA	CLT	PIT	*	0	E70 CR9 E75 CRJ
AA	CLT	PLS		0	321
AA	CLT	PNS	*	0	CR9
AA	CLT	PUJ		0	319 757 321 320
AA	CLT	PVD		0	321 320 319
AA	CLT	PVD	*	0	E75
AA	CLT	PWM		0	319
AA	CLT	RDU		0	320 737 319 321 E90
AA	CLT	RDU	*	0	CR9 E75
AA	CLT	RIC		0	319 CR7
AA	CLT	RIC	*	0	CR9 CRJ
AA	CLT	ROA		0	DH8 DH3
AA	CLT	ROA	*	0	CRJ DH8
AA	CLT	ROC		0	319
AA	CLT	ROC	*	0	CR9
AA	CLT	RSW		0	320 321 319 737
AA	CLT	SAN		0	320 321
AA	CLT	SAT		0	319
AA	CLT	SAT	*	0	CR9 E75
AA	CLT	SAV		0	CR9
AA	CLT	SAV	*	0	CR7 CR9 CRJ
AA	CLT	SBY		0	DH8
AA	CLT	SDF		0	CR7 CR9 CRJ
AA	CLT	SDF	*	0	CR9 CR7 CRJ
AA	CLT	SEA		0	320 321 319
AA	CLT	SFO		0	321
AA	CLT	SJD		0	320
AA	CLT	SJO		0	319
AA	CLT	SJU		0	321
AA	CLT	SLC		0	320
AA	CLT	SMF		0	321
AA	CLT	SRQ	*	0	CR9 E75
AA	CLT	STL		0	319
AA	CLT	STL	*	0	CR9 E75
AA	CLT	STT		0	757 767
AA	CLT	SXM		0	757 319
AA	CLT	SYR		0	CR9 319 320
AA	CLT	SYR	*	0	CR9 E75
AA	CLT	TLH	*	0	CRJ CR7
AA	CLT	TPA		0	320 321 319 737
AA	CLT	TRI		0	DH8 DH3
AA	CLT	TRI	*	0	CRJ
AA	CLT	TYS		0	CR7
AA	CLT	TYS	*	0	CRJ CR7
AA	CLT	UVF		0	320 319
AA	CLT	VPS		0	CRJ
AA	CLT	VPS	*	0	CR7 CRJ
AA	CLT	XNA		0	CR7
AA	CLT	XNA	*	0	CR7 CRJ
AA	CLT	YOW	*	0	CRJ
AA	CLT	YUL	*	0	CRJ
AA	CLT	YYZ	*	0	E75 CRJ
AA	CMB	AUH	*	0	320
AA	CMH	CLT		0	CR9
AA	CMH	CLT	*	0	E75 CR9 CR7 E70 CRJ
AA	CMH	DCA	*	0	CRJ E75 E70
AA	CMH	DFW		0	M83 M80
AA	CMH	JFK	*	0	CR7 ER4
AA	CMH	LAX		0	738
AA	CMH	LGA	*	0	CR7 ERD
AA	CMH	MIA	*	0	ER4
AA	CMH	ORD	*	0	ER4 CR7 ERD
AA	CMH	PHL	*	0	E70 CRJ E75
AA	CMH	PHX		0	319 320
AA	CMI	DFW	*	0	ER4
AA	CMI	ORD	*	0	ER4 ERD
AA	CNF	MIA		0	763
AA	CNS	BNE	*	0	737
AA	COS	DFW		0	M80 M83
AA	COU	DFW	*	0	ER4 ERD
AA	COU	ORD	*	0	ER4 ERD
AA	CPH	LHR	*	0	321 320 319
AA	CPT	LHR	*	0	744 777
AA	CRP	DFW		0	319
AA	CRP	DFW	*	0	ER4 ERD CRJ
AA	CTS	NRT		0	773
AA	CUN	BOS		0	319
AA	CUN	CLT		0	321 320 737
AA	CUN	DFW		0	738 757
AA	CUN	JFK		0	738
AA	CUN	MIA		0	738 757
AA	CUN	ORD		0	738
AA	CUN	PHL		0	757 332 321 319
AA	CUN	PHX		0	757 320 321
AA	CUR	MIA		0	738
AA	CUU	DFW	*	0	ER4 ERD
AA	CVG	CLT		0	CRJ
AA	CVG	CLT	*	0	CR9 CRJ CR7
AA	CVG	DCA	*	0	CRJ
AA	CVG	DFW	*	0	ER4 ERD
AA	CVG	JFK	*	0	ER4
AA	CVG	MIA	*	0	ER4
AA	CVG	ORD	*	0	ER4
AA	CVG	PHL	*	0	E70 CRJ E75
AA	CWA	ORD	*	0	ER4 ERD
AA	CWB	POA		0	763
AA	CZM	CLT		0	319
AA	CZM	DFW		0	738
AA	CZM	MIA		0	738
AA	DAB	CLT		0	CR7
AA	DAB	CLT	*	0	CR9 CRJ CR7
AA	DAY	CLT		0	CRJ
AA	DAY	CLT	*	0	CR7 CRJ
AA	DAY	DCA	*	0	CRJ
AA	DAY	DFW		0	M83 319 M80
AA	DAY	LGA	*	0	ERD
AA	DAY	ORD	*	0	ER4
AA	DAY	PHL	*	0	CRJ
AA	DBQ	ORD	*	0	ER4 ERD
AA	DCA	AGS	*	0	CRJ
AA	DCA	ALB	*	0	E70 CRJ E75
AA	DCA	BDL	*	0	CRJ E75 E70
AA	DCA	BGR	*	0	CRJ E70
AA	DCA	BHM	*	0	CRJ
AA	DCA	BNA	*	0	ERD CRJ E70
AA	DCA	BOS		0	319 E90
AA	DCA	BTV		0	CRJ
AA	DCA	BTV	*	0	E75 CRJ E70
